Course ID,Course Full Name,summary,summary_lower,parsed_duration_hours,duration_parse_confidence,parsed_prerequisite_text,mapped_prerequisite_course_id,prerequisite_map_note,parsed_grade_hint,parsed_audience_text
12261,Transition & Transformation Methodology Training for Service Area  Leads,<p>Training specific to Delivery Leaders covering  important activities and deliverables covered during the course of a program  implementation on the New T&amp;T Methodology.<br></p>,<p>training specific to delivery leaders covering  important activities and deliverables covered during the course of a program  implementation on the new t&amp;t methodology.<br></p>,2.0,0.2,,,,,
12262,T&T Master Scheduler Course,,,2.0,0.2,,,,,
12263,Transition & Transformation Onboarding Checklist,,,2.0,0.2,,,,,
12265,Fulfillment Training,,,2.0,0.2,,,,,
12270,Challenging Assumptions ,"<p><b><span lang=""EN-US"">Description:</span></b><br></p><p>As a working professional, we sail through many activities in a day– some personal and many official. As we work on these, we may make assumptions. Some of these assumptions could be positive or negative. Identifying and replacing non-productive assumptions open-up new possibilities in one’s walk of life.&nbsp;</p><p><span><span lang=""EN-US""></span></span></p><p>This module helps you to challenge assumptions and be more present to the here and now.</p><p><b>Intended Audience:</b></p><p>Open for All.</p><p><b>Learning Objectives:</b></p><p>By the end of this session, participants will be able to:</p><p>•<span style=""white-space:pre""> </span>Define assumption.</p><p>•<span style=""white-space:pre""> </span>Identify good and bad assumptions.</p><p><span></span></p><p><span>•<span style=""white-space: pre;""> </span>Practice good assumptions.</span></p><p><span><b><span lang=""EN-US"">Methodology:</span></b><br></span></p><p><span><span><span lang=""EN-US"" style=""""><span lang=""EN-US"" style="""">Activities, PPT, &amp; Audio clip.</span><br></span></span></span></p><p><span><span><span lang=""EN-US"" style=""""><span lang=""EN-US"" style=""""><b><span lang=""EN-US"">Duration:</span></b><br></span></span></span></span></p><p><span><span><span lang=""EN-US"" style=""""><span lang=""EN-US"" style=""""><span><span lang=""EN-US"" style="""">90 minutes Webinar</span></span></span></span></span></span></p><p><br></p>","<p><b><span lang=""en-us"">description:</span></b><br></p><p>as a working professional, we sail through many activities in a day– some personal and many official. as we work on these, we may make assumptions. some of these assumptions could be positive or negative. identifying and replacing non-productive assumptions open-up new possibilities in one’s walk of life.&nbsp;</p><p><span><span lang=""en-us""></span></span></p><p>this module helps you to challenge assumptions and be more present to the here and now.</p><p><b>intended audience:</b></p><p>open for all.</p><p><b>learning objectives:</b></p><p>by the end of this session, participants will be able to:</p><p>•<span style=""white-space:pre""> </span>define assumption.</p><p>•<span style=""white-space:pre""> </span>identify good and bad assumptions.</p><p><span></span></p><p><span>•<span style=""white-space: pre;""> </span>practice good assumptions.</span></p><p><span><b><span lang=""en-us"">methodology:</span></b><br></span></p><p><span><span><span lang=""en-us"" style=""""><span lang=""en-us"" style="""">activities, ppt, &amp; audio clip.</span><br></span></span></span></p><p><span><span><span lang=""en-us"" style=""""><span lang=""en-us"" style=""""><b><span lang=""en-us"">duration:</span></b><br></span></span></span></span></p><p><span><span><span lang=""en-us"" style=""""><span lang=""en-us"" style=""""><span><span lang=""en-us"" style="""">90 minutes webinar</span></span></span></span></span></span></p><p><br></p>",2.0,0.2,,,,,</b></p><p>Open for All
12271,Performance Management Test Site - Please go to the Continuous Performance course page for training,,,2.0,0.2,,,,,
12272,Internal Controls FY2020,"<p><img src=""@@PLUGINFILE@@/InternalControlsImage.png"" alt=""Header"" width=""865"" height=""184"" class=""img-responsive atto_image_button_text-bottom""></p><p><p>To help you understand our Internal Controls framework and your  related responsibilities, NTT DATA Services and our parent company, NTT DATA  Corporate, require you to take this mandatory Internal Controls training each year. In this  training, we provide an overview of Internal Controls and our key compliance  programs. This training is required for all our employees in the Finance  organization and owners of key controls from IT and other organizations.</p></p>","<p><img src=""@@pluginfile@@/internalcontrolsimage.png"" alt=""header"" width=""865"" height=""184"" class=""img-responsive atto_image_button_text-bottom""></p><p><p>to help you understand our internal controls framework and your  related responsibilities, ntt data services and our parent company, ntt data  corporate, require you to take this mandatory internal controls training each year. in this  training, we provide an overview of internal controls and our key compliance  programs. this training is required for all our employees in the finance  organization and owners of key controls from it and other organizations.</p></p>",2.0,0.2,,,,,
12274,Six Sigma training (E-Learning) - Green Belt,"<p></p><p><u><b></b></u></p><p dir=""ltr""><strong>Course Overview:&nbsp;</strong><span lang=""EN-US"">The course offers an in-depth training on the knowledge demonstration of Lean Six Sigma tools, to further enable employees to strategize their daily work and improve efficiency.</span></p><p dir=""ltr""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><strong>Intended Audience:&nbsp;</strong>Open to All.</span><br></span></span></span></p><p dir=""ltr""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><span lang=""EN-US""><strong><span lang=""EN-US"">Learning Objectives:&nbsp;</span></strong></span></span></span></span><span lang=""EN-US"">Gain fundamental knowledge of the Six Sigma Strategy and tools in order to Breakthrough project implementation and apply the DMAIC process to local problem-solving projects.</span></p><p></p><ul><li><span lang=""EN-US"">Predict, prevent, and control errors in a process.</span></li><li><span lang=""EN-US"">Understand the elements of waste.</span></li><li><span lang=""EN-US"">Achieve sustainable quality improvements.</span></li><li><span lang=""EN-US"">Understand essential concept of Six Sigma</span></li></ul><p></p>","<p></p><p><u><b></b></u></p><p dir=""ltr""><strong>course overview:&nbsp;</strong><span lang=""en-us"">the course offers an in-depth training on the knowledge demonstration of lean six sigma tools, to further enable employees to strategize their daily work and improve efficiency.</span></p><p dir=""ltr""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><strong>intended audience:&nbsp;</strong>open to all.</span><br></span></span></span></p><p dir=""ltr""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><span lang=""en-us""><strong><span lang=""en-us"">learning objectives:&nbsp;</span></strong></span></span></span></span><span lang=""en-us"">gain fundamental knowledge of the six sigma strategy and tools in order to breakthrough project implementation and apply the dmaic process to local problem-solving projects.</span></p><p></p><ul><li><span lang=""en-us"">predict, prevent, and control errors in a process.</span></li><li><span lang=""en-us"">understand the elements of waste.</span></li><li><span lang=""en-us"">achieve sustainable quality improvements.</span></li><li><span lang=""en-us"">understand essential concept of six sigma</span></li></ul><p></p>",2.0,0.2,,,,,&nbsp;</strong>Open to All
12276,FC Refresher Test - BOI ,,,2.0,0.2,,,,,
12277,FC. Refresher Test - Life Insurance,,,2.0,0.2,,,,,
12278,FC Refresher Test - Payer,,,2.0,0.2,,,,,
12279,FC. Refresher Test - Provider AR ,,,2.0,0.2,,,,,
12280,FC. Refresher Test - Medical Coding ,,,2.0,0.2,,,,,
12281,FC Refresher Test - Provider TP,,,2.0,0.2,,,,,
12282,BOI FTP Test - AML,,,2.0,0.2,,,,,
12283,Life Insurance FTP Test,,,2.0,0.2,,,,,
12284,Member Enrollment FTP Test,,,2.0,0.2,,,,,
12285,Payer Adjudication FTP Test,,,2.0,0.2,,,,,
12286,Provider Maintenance FTP Test,,,2.0,0.2,,,,,
12287,ARM (Voice) FTP Test,,,2.0,0.2,,,,,
12288,General Coding FTP Test,"Please read carefully the below instructions before beginning the assessment        1.Once begun, the assessment quiz must be completed within the specified time.  2.After launching the test, please click on the “Right Navigation” arrow to check the timer which can be found next to your name.  3.The timer will begin as soon as you press ""Attempt Quiz Now"" / ""Re-attempt Quiz"" and it cannot be stopped or paused.  4.The test comprises of 5 questions that should be completed within 200 minutes.  5.There is negative marks for multiple correct answer questions.  6.Any answer could be modified any number of times until the final ‘SUBMIT’ button for the test is pressed or before the stipulated test time limit is over.  7.When you complete the test, click on 'Finish Attempt' button followed by 'Submit all and finish'.  8.REMEMBER: The test will automatically be ‘submitted’ when the timer ends.  9.Your result will be displayed upon completion of the Assessment.  10.Review the questions & answers immediately as unless the trainer enables ‘Review test’ option, you will not be able to review the Q&As.  11.Please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.  12.To pass the test, you must score a minimum of 85%.","please read carefully the below instructions before beginning the assessment        1.once begun, the assessment quiz must be completed within the specified time.  2.after launching the test, please click on the “right navigation” arrow to check the timer which can be found next to your name.  3.the timer will begin as soon as you press ""attempt quiz now"" / ""re-attempt quiz"" and it cannot be stopped or paused.  4.the test comprises of 5 questions that should be completed within 200 minutes.  5.there is negative marks for multiple correct answer questions.  6.any answer could be modified any number of times until the final ‘submit’ button for the test is pressed or before the stipulated test time limit is over.  7.when you complete the test, click on 'finish attempt' button followed by 'submit all and finish'.  8.remember: the test will automatically be ‘submitted’ when the timer ends.  9.your result will be displayed upon completion of the assessment.  10.review the questions & answers immediately as unless the trainer enables ‘review test’ option, you will not be able to review the q&as.  11.please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.  12.to pass the test, you must score a minimum of 85%.",2.0,0.2,,,,,
12289,ARM FT (non-voice) FTP Test,,,2.0,0.2,,,,,
12290,Physician Billing (TP) FTP Test,,,2.0,0.2,,,,,
12291,USHC FTP (AR) Test,,,2.0,0.2,,,,,
12292,USHC FTP (Payer) Test,,,2.0,0.2,,,,,
12293,USHC FTP (TP) Test,,,2.0,0.2,,,,,
12294,TCO Program Test,,,2.0,0.2,,,,,
12295,(TC) Re-certification Program Test,,,2.0,0.2,,,,,
12296,TC Selection Test (Chennai) - BOI,,,2.0,0.2,,,,,
12297,TC Selection Test (Chennai) - Life Insurance,,,2.0,0.2,,,,,
12298,TC Selection Test (Chennai) - Payer,,,2.0,0.2,,,,,
12299,TC Selection Test (Chennai) - Provider AR,,,2.0,0.2,,,,,
12300,TC Selection Test (Chennai) - Provider Medical Coding,,,2.0,0.2,,,,,
12301,TC Selection Test (Chennai) - Provider TP,,,2.0,0.2,,,,,
12302,TC Selection Test (Coimbatore) - BOI,,,2.0,0.2,,,,,
12303,TC Selection Test (Coimbatore) - Life Insurance,,,2.0,0.2,,,,,
12304,TC Selection Test (Coimbatore) - Payer,,,2.0,0.2,,,,,
12305,TC Selection Test (Coimbatore) - Provider Medical Coding,,,2.0,0.2,,,,,
12306,TC Selection Test (Coimbatore) - Provider TP,,,2.0,0.2,,,,,
12307,TC Selection Test (Gurgaon) - BOI,,,2.0,0.2,,,,,
12308,TC Selection Test (Manila) - Payer,,,2.0,0.2,,,,,
12309,TC Selection Test (Manila) - Provider AR,,,2.0,0.2,,,,,
12310,TC Selection Test (Noida) - Provider AR,,,2.0,0.2,,,,,
12311,Banking_BOI - CCR - Crest,,,2.0,0.2,,,,,
12312,Banking_BOI - AML/KYC  - Alert monitoring ,,,2.0,0.2,,,,,
12313,Banking_BOI - AML/KYC  - Batch Screening ,,,2.0,0.2,,,,,
12314,Banking_BOI - BIF - DC,,,2.0,0.2,,,,,
12315,Banking_BOI - AML/KYC  - ODD - Personal,,,2.0,0.2,,,,,
12316,Banking_BOI - AML/KYC  - EDD - Non-Personal,,,2.0,0.2,,,,,
12317,Banking_BOI - AML/KYC  - NCOB Corporate,,,2.0,0.2,,,,,
12318,Banking_BOI - AML/KYC  - ID&V Check 96K,,,2.0,0.2,,,,,
12319,Banking_BOI - AML/KYC  - NCOB P&ST,"1.Once begun, the assessment must be completed within the specified time.    2.After starting the test, please click on the “Right Navigation” arrow to check the timer which can be found next to your name.    3.The timer will begin as soon as you press ""Attempt Quiz Now"" / ""Re-attempt Quiz"" and it cannot be stopped or paused.    4.The test comprises of 10 questions that should be completed within 20 minutes.    5.There is no negative marks for multiple correct answer questions.    6.Any answer could be modified any number of times until the final ‘SUBMIT’ button for the test is pressed or before the stipulated test time limit is over.    7.When you complete the test, click on 'Finish Attempt' button followed by 'Submit all and finish’.    8.REMEMBER: The test will automatically be ‘SUBMITTED’ when the timer ends.    9.Your result will be displayed upon completion of the assessment.    10.Review the questions & answers immediately as unless the trainer enables ‘Review test’ option, you will not be able to review the Q&As.    11.Please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.    12.To pass the test, you must score a minimum of 90%    ","1.once begun, the assessment must be completed within the specified time.    2.after starting the test, please click on the “right navigation” arrow to check the timer which can be found next to your name.    3.the timer will begin as soon as you press ""attempt quiz now"" / ""re-attempt quiz"" and it cannot be stopped or paused.    4.the test comprises of 10 questions that should be completed within 20 minutes.    5.there is no negative marks for multiple correct answer questions.    6.any answer could be modified any number of times until the final ‘submit’ button for the test is pressed or before the stipulated test time limit is over.    7.when you complete the test, click on 'finish attempt' button followed by 'submit all and finish’.    8.remember: the test will automatically be ‘submitted’ when the timer ends.    9.your result will be displayed upon completion of the assessment.    10.review the questions & answers immediately as unless the trainer enables ‘review test’ option, you will not be able to review the q&as.    11.please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.    12.to pass the test, you must score a minimum of 90%    ",2.0,0.2,,,,,
12320,Banking_BOI - AML/KYC  - NCOBSME,,,2.0,0.2,,,,,
12321,Banking_BOI - AML/KYC  - Project Stone,,,2.0,0.2,,,,,
12322,Banking_BOI - AML/KYC  - SME NIA ,,,2.0,0.2,,,,,
12323,Banking_BOI - AML/KYC  - Trade Finance ,,,2.0,0.2,,,,,
12324,Banking_BOI - AML/KYC  - NPR,,,2.0,0.2,,,,,
12325,Banking_BOI - AML/KYC  - UK EDD,"Please read carefully the below instructions before beginning the assessment        1.Once begun, the assessment must be completed within the specified time.    2.After starting the test, please click on the “Right Navigation” arrow to check the timer which can be found next to your name.    3.The timer will begin as soon as you press ""Attempt Quiz Now"" / ""Re-attempt Quiz"" and it cannot be stopped or paused.    4.The test comprises of 15 questions that should be completed within 30 minutes.    5.There is negative marks for multiple correct answer questions.    6.Any answer could be modified any number of times until the final ‘SUBMIT’ button for the test is pressed or before the stipulated test time limit is over.    7.When you complete the test, click on 'Finish Attempt' button followed by 'Submit all and finish’.    8.REMEMBER: The test will automatically be ‘SUBMITTED’ when the timer ends.    9.Your result will be displayed upon completion of the assessment.    10.Review the questions & answers immediately as unless the trainer enables ‘Review test’ option, you will not be able to review the Q&As.    11.Please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.    12.To pass the test, you must score a minimum of 90%","please read carefully the below instructions before beginning the assessment        1.once begun, the assessment must be completed within the specified time.    2.after starting the test, please click on the “right navigation” arrow to check the timer which can be found next to your name.    3.the timer will begin as soon as you press ""attempt quiz now"" / ""re-attempt quiz"" and it cannot be stopped or paused.    4.the test comprises of 15 questions that should be completed within 30 minutes.    5.there is negative marks for multiple correct answer questions.    6.any answer could be modified any number of times until the final ‘submit’ button for the test is pressed or before the stipulated test time limit is over.    7.when you complete the test, click on 'finish attempt' button followed by 'submit all and finish’.    8.remember: the test will automatically be ‘submitted’ when the timer ends.    9.your result will be displayed upon completion of the assessment.    10.review the questions & answers immediately as unless the trainer enables ‘review test’ option, you will not be able to review the q&as.    11.please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.    12.to pass the test, you must score a minimum of 90%",2.0,0.2,,,,,
12326,Banking_BOI - BBLS - Credit Review ,,,2.0,0.2,,,,,
12327,Banking_BOI - BBLS - Customer Financial Analysis ,,,2.0,0.2,,,,,
12328,Banking_BOI - BBLS - Exposure Aggregation ,,,2.0,0.2,,,,,
12329,Banking_BOI - BBLS - Inbox Management ,,,2.0,0.2,,,,,
12330,Banking_BOI - BBLS - Mandate and Account Opening Checks,,,2.0,0.2,,,,,
12331,Banking_BOI - BBLS - LDC,,,2.0,0.2,,,,,
12332,Banking_BOI -AML/KYC - Customer Screening,,,2.0,0.2,,,,,
12333,Banking_BOI - BBLS - Post DM ,,,2.0,0.2,,,,,
12334,Banking_BOI - BBCS - Recoding ,,,2.0,0.2,,,,,
12335,Banking_BOI - BIF - KYC,,,2.0,0.2,,,,,
12336,Banking_BOI - BIF - AF,,,2.0,0.2,,,,,
12337,Banking_BOI - CCR - Enquiry ,,,2.0,0.2,,,,,
12338,Banking_BOI - CCR Log ,,,2.0,0.2,,,,,
12339,Banking_BOI - CCR - PPSN Verification ,,,2.0,0.2,,,,,
12340,Banking_BOI - DSR  ,,,2.0,0.2,,,,,
12341,Life - Life Claims - Lumico,,,2.0,0.2,,,,,
12342,Life - Life Claims - CWA,,,2.0,0.2,,,,,
12343,Life - PIC/5STAR/STD - Claims,,,2.0,0.2,,,,,
12344,Life - Commonwealth Policy Holder Service,,,2.0,0.2,,,,,
12345,Life - EFL Financial/Non Financial,"Please read carefully the below instructions before beginning the assessment  1.  Once begun, the assessment quiz must be completed within the specified time.  2.  After launching the test, please click on the “Right Navigation” arrow to check the timer which can be found next to  your name.  3.  The timer will begin as soon as you press ""Attempt Quiz Now"" / ""Re attempt Quiz"" and it cannot be stopped or  paused.  4.  The test comprises of questions that should be completed within minutes.  5.  There is NO negative marking  6.  Any answer could be modified any number of times until the final ‘SUBMIT’ button for the test is pressed or before  the stipulated test time limit is over.  7.  When you complete the test, click on 'Finish Attempt' button followed by 'Submit all and finish'.  8.  REMEMBER: The test will automatically be ‘submitted’ when the timer ends.  9.  Your result will be displayed upon completion of the Assessment.  10.  Review the questions & answers immediately as unless the trainer enables ‘Review test’ option, you will not be able  to review the Q&As.  11.  Please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.  12.  To pass the test, you must score a minimum of 90","please read carefully the below instructions before beginning the assessment  1.  once begun, the assessment quiz must be completed within the specified time.  2.  after launching the test, please click on the “right navigation” arrow to check the timer which can be found next to  your name.  3.  the timer will begin as soon as you press ""attempt quiz now"" / ""re attempt quiz"" and it cannot be stopped or  paused.  4.  the test comprises of questions that should be completed within minutes.  5.  there is no negative marking  6.  any answer could be modified any number of times until the final ‘submit’ button for the test is pressed or before  the stipulated test time limit is over.  7.  when you complete the test, click on 'finish attempt' button followed by 'submit all and finish'.  8.  remember: the test will automatically be ‘submitted’ when the timer ends.  9.  your result will be displayed upon completion of the assessment.  10.  review the questions & answers immediately as unless the trainer enables ‘review test’ option, you will not be able  to review the q&as.  11.  please remember the questions you have answered incorrectly so that the same can be clarified with the trainer.  12.  to pass the test, you must score a minimum of 90",2.0,0.2,,,,,
12346,Life - EFL New Business,,,2.0,0.2,,,,,
12347,Life - FGL PHS Financial,,,2.0,0.2,,,,,
12348,Life - FGL Life New Business,,,2.0,0.2,,,,,
12349,Life - JNL / Swiss Re Financial,,,2.0,0.2,,,,,
12350,Life - JNL / Swiss Re Non Financial,,,2.0,0.2,,,,,
12351,Life - Legacy Policy Holder Service,,,2.0,0.2,,,,,
12352,Life - Lumico Financial,,,2.0,0.2,,,,,
12353,Life - Lumico Non Financial,,,2.0,0.2,,,,,
12354,Life - Met Direct/Metlife Citistreet Policy Holder Service,,,2.0,0.2,,,,,
12355,Life - MetLife Worksite,,,2.0,0.2,,,,,
12356,Life - PAC Life Policy Holder Service,,,2.0,0.2,,,,,
12357,Life - Premium Accounting,,,2.0,0.2,,,,,
12358,Life - General Accounting,,,2.0,0.2,,,,,
12359,Life - Claims Metlife NIGO,,,2.0,0.2,,,,,
12360,Life - QA team,,,2.0,0.2,,,,,
12361,Life - LFG Policy Holder Services,,,2.0,0.2,,,,,
12362,Life - Metlife Health Claims Wellness,,,2.0,0.2,,,,,
12363,Life - Metlife Group Setup,,,2.0,0.2,,,,,
12364,Life - Sunlife Policy Holder Service,,,2.0,0.2,,,,,
12365,Life - Standard / MetLife Web DE,,,2.0,0.2,,,,,
12366,Life - FGL PHS Non-Financial,,,2.0,0.2,,,,,
12367,Life - Metlife Health Claims Set up,,,2.0,0.2,,,,,
12368,Life - FGL Annuity New Business (Data Entry),,,2.0,0.2,,,,,
12369,Life - FGL Annuity New Business (Policy Issuance),,,2.0,0.2,,,,,
12370,Life -  Life Claims - JNL/SR,,,2.0,0.2,,,,,
12371,Life - Metlife claims HI Payment,,,2.0,0.2,,,,,
12372,Life - 5 Star Process,,,2.0,0.2,,,,,
12373,Life - MIS,,,2.0,0.2,,,,,
12374,Payer Adjudication - Ameriflex,,,2.0,0.2,,,,,
12375,Payer Adjudication - AvMed,,,2.0,0.2,,,,,
12376,Payer Adjudication - BCBS,,,2.0,0.2,,,,,
12377,Payer Adjudication - CHPW,,,2.0,0.2,,,,,
12378,Payer Adjudication - HPHC,,,2.0,0.2,,,,,
12379,Payer Adjudication - KPIC,,,2.0,0.2,,,,,
12380,Payer Adjudication - NAMM,,,2.0,0.2,,,,,
12381,Payer Adjudication - Delta Audit services,,,2.0,0.2,,,,,
12382,Payer Adjudication - Wellcare,,,2.0,0.2,,,,,
12383,Payer Adjudication - Centene - Xcelys,,,2.0,0.2,,,,,
12384,Payer Adjudication - Centene - Amisys,,,2.0,0.2,,,,,
12385,Payer Adjudication - Centene - Meridian,,,2.0,0.2,,,,,
12386,Payer Adjudication - UMR,,,2.0,0.2,,,,,
12387,Payer - CredSimple,,,2.0,0.2,,,,,
12388,Payer Others - BCBS - Membership,2023 CS Refresher Aug 5th week -Direct Pay Quiz,2023 cs refresher aug 5th week -direct pay quiz,2.0,0.2,,,,,
12389,Payer Others - BCBS - Network Management,,,2.0,0.2,,,,,
12390,Payer Others - BCBS-RI,,,2.0,0.2,,,,,
12391,Payer Others - CHP,,,2.0,0.2,,,,,
12392,Payer Others - CHPW HIP,,,2.0,0.2,,,,,
12393,Payer Others - CHPW Provider Maintenance,,,2.0,0.2,,,,,
12394,Payer Others - HPHC - PPC Enrollment,,,2.0,0.2,,,,,
12395,Payer Others - HPHC - Processing,,,2.0,0.2,,,,,
12396,Payer Others - HPHC UAT,,,2.0,0.2,,,,,
12397,Payer Others - KPIC,,,2.0,0.2,,,,,
12398,Payer Others - UHC,,,2.0,0.2,,,,,
12399,Payer Others - UMR Clinicals,,,2.0,0.2,,,,,
12400,Payer Processing  Credsimple,,,2.0,0.2,,,,,
12401,Conifer AR - Eligibility & Benefits Verification,,,2.0,0.2,,,,,
12402,Conifer AR - EOB Calling,,,2.0,0.2,,,,,
12403,Conifer AR - Physician Services,,,2.0,0.2,,,,,
12404,Conifer AR - Projects,,,2.0,0.2,,,,,
12405,Conifer AR - AR Collections (ARC) - Chennai,,,2.0,0.2,,,,,
12406,Conifer AR - AR Collections (ARC) - Manila,,,2.0,0.2,,,,,
12407,Conifer AR - AR Collections (ARC) - Noida,,,2.0,0.2,,,,,
12408,Conifer AR - AR Collections (ARC),,,2.0,0.2,,,,,
12409,Conifer AR - ARM ARF (Voice) - CHI,,,2.0,0.2,,,,,
12410,Conifer AR - ARM ARF (Voice) - Non CHI,,,2.0,0.2,,,,,
12411,Conifer AR - ARM CB (Voice) - CHI,,,2.0,0.2,,,,,
12412,Conifer AR - ARM CB (Voice) - Non CHI,,,2.0,0.2,,,,,
12413,Conifer AR - ARM TD (Voice) - CHI,,,2.0,0.2,,,,,
12414,Conifer AR - ARM TD (Voice) - Non CHI,,,2.0,0.2,,,,,
12415,Physician AR - ALN,,,2.0,0.2,,,,,
12416,Physician AR - AMPM,,,2.0,0.2,,,,,
12417,Physician AR - BSI,,,2.0,0.2,,,,,
12418,Physician AR - MediCorp,,,2.0,0.2,,,,,
12419,Physician AR - PickAway,,,2.0,0.2,,,,,
12420,Physician AR - PSI,,,2.0,0.2,,,,,
12421,Physician AR - TriArq GloStream,,,2.0,0.2,,,,,
12422,Provider Medical Coding - Zotec - EVSC,,,2.0,0.2,,,,,
12423,Provider Medical Coding - Zotec - EVSS,,,2.0,0.2,,,,,
12424,Provider Medical Coding - Zotec - EVSW,,,2.0,0.2,,,,,
12425,Provider Medical Coding - Montefiore - EM,,,2.0,0.2,,,,,
12426,Provider Medical Coding - Montefiore - ED (HB),,,2.0,0.2,,,,,
12427,Provider Medical Coding - ALN,,,2.0,0.2,,,,,
12428,Provider Medical Coding - GloStream/ Triarq,,,2.0,0.2,,,,,
12429,Provider Medical Coding - AMPM,,,2.0,0.2,,,,,
12430,Provider Medical Coding - BSI,,,2.0,0.2,,,,,
12431,Provider Medical Coding - ERI,,,2.0,0.2,,,,,
12432,Provider Medical Coding - IPMS,,,2.0,0.2,,,,,
12433,Provider Medical Coding - IPS,,,2.0,0.2,,,,,
12434,Provider Medical Coding - Medclaim,,,2.0,0.2,,,,,
12435,Provider Medical Coding - TUFTS & MedClaim,,,2.0,0.2,,,,,
12436,Provider Medical Coding - Pickaway/BHP,,,2.0,0.2,,,,,
12437,Provider Medical Coding - PRC,,,2.0,0.2,,,,,
12438,Provider Medical Coding - PSA,,,2.0,0.2,,,,,
12439,Provider Medical Coding - PSI,,,2.0,0.2,,,,,
12441,Conifer TP - Adjustments,,,2.0,0.2,,,,,
12442,Conifer TP - ARM ARF Non Voice - CHI,,,2.0,0.2,,,,,
12443,Conifer TP - ARM ARF Non Voice - Non CHI,,,2.0,0.2,,,,,
12444,Conifer TP - ARM CB Non Voice - Non CHI,,,2.0,0.2,,,,,
12445,Conifer TP - ARM CB Non Voice - CHI,,,2.0,0.2,,,,,
12446,Conifer TP - AWP,,,2.0,0.2,,,,,
12447,Conifer TP - CB (Credit Balance),,,2.0,0.2,,,,,
12448,Conifer TP - CMSU,,,2.0,0.2,,,,,
12449,Conifer TP - CHI CMSU,,,2.0,0.2,,,,,
12450,Conifer TP - DRP,,,2.0,0.2,,,,,
12451,Conifer TP -EOB - CHI,,,2.0,0.2,,,,,
12452,Conifer TP -EOB - Non CHI,,,2.0,0.2,,,,,
12453,Conifer TP - NPAC,,,2.0,0.2,,,,,
12454,Conifer TP -Projects,,,2.0,0.2,,,,,
12455,Conifer TP - RAC,,,2.0,0.2,,,,,
12456,Conifer TP - TBI (To Be Indexed),,,2.0,0.2,,,,,
12457,Conifer TP - Tenet TPR (Tenet Physicians Resources),,,2.0,0.2,,,,,
12458,OBPS TP - ALN,,,2.0,0.2,,,,,
12459,OBPS TP - AMPM,,,2.0,0.2,,,,,
12460,OBPS TP - BSI,,,2.0,0.2,,,,,
12461,OBPS TP - ERI,,,2.0,0.2,,,,,
12462,OBPS TP - GloStream,,,2.0,0.2,,,,,
12463,OBPS TP - IPMS,,,2.0,0.2,,,,,
12464,OBPS TP - IPS,,,2.0,0.2,,,,,
12465,OBPS TP - Medclaim,,,2.0,0.2,,,,,
12466,OBPS TP - Medicorp,,,2.0,0.2,,,,,
12467,OBPS TP - MMSW,,,2.0,0.2,,,,,
12468,OBPS TP - Pickaway,,,2.0,0.2,,,,,
12469,OBPS TP - PRC,,,2.0,0.2,,,,,
12470,OBPS TP - PSA,,,2.0,0.2,,,,,
12471,OBPS TP - PSI,,,2.0,0.2,,,,,
12472,OBPS TP - Zotec Billing,,,2.0,0.2,,,,,
12473,Payer Others - AvMed Enrollment,,,2.0,0.2,,,,,
12474,Payer Others - AvMed Provider Maintenance (PM),,,2.0,0.2,,,,,
12475,Payer Others - BCBS - Processing,,,2.0,0.2,,,,,
12476,Provider Medical Coding - Zotec - Anesthesia,,,2.0,0.2,,,,,
12477,Provider Medical Coding - Zotec - Denials,,,2.0,0.2,,,,,
12478,Provider Medical Coding - Zotec - EM,,,2.0,0.2,,,,,
12479,Provider Medical Coding - Zotec - IVR,,,2.0,0.2,,,,,
12480,Provider Medical Coding - Zotec - Radiology,,,2.0,0.2,,,,,
12481,Payer In-bound - AvMed,,,2.0,0.2,,,,,
12482,Payer In-bound - BCBS-RI,,,2.0,0.2,,,,,
12483,Payer In-bound - CredSimple,,,2.0,0.2,,,,,
12484,MNL Payer Inbound UMR,,,2.0,0.2,,,,,
12485,Banking_BOI - AML/KYC - Account closure,,,2.0,0.2,,,,,
12486,Banking_BOI - AML/KYC - Alert monitoring,,,2.0,0.2,,,,,
12487,Banking_BOI - AML/KYC - Batch Screening,,,2.0,0.2,,,,,
12488,Banking_BOI - AML/KYC - Campus account opening,,,2.0,0.2,,,,,
12489,Banking_BOI - AML/KYC - EDD - Personal,,,2.0,0.2,,,,,
12490,Banking_BOI - AML/KYC - EDD - Non-Personal,,,2.0,0.2,,,,,
12491,Banking_BOI - AML/KYC - NCOB Corporate,,,2.0,0.2,,,,,
12492,Banking_BOI - AML/KYC - NCOBMedium Business,,,2.0,0.2,,,,,
12493,Banking_BOI - AML/KYC - NCOB P&ST,,,2.0,0.2,,,,,
